Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,^GSPC,^IXIC,^NSEI,^VIX,^GSPC,^IXIC,^NSEI,^VIX,^GSPC,^IXIC,^NSEI,^VIX,^GSPC,^IXIC,^NSEI,^VIX,^GSPC,^IXIC,^NSEI,^VIX
Date,,,,,,,,,,,,,,,,,,,,
2014-12-11,2035.3299560546875,4708.16015625,8292.900390625,20.079999923706055,2055.530029296875,4759.8798828125,8348.2998046875,20.1299991607666,2027.9200439453125,4699.43017578125,8272.400390625,15.9399995803833,2027.9200439453125,4704.64990234375,8338.849609375,17.68000030517578,3917950000.0,1873050000.0,133900.0,0.0
2014-12-12,2002.3299560546875,4653.60009765625,8224.099609375,21.079999923706055,2032.25,4707.919921875,8321.900390625,23.059999465942383,2002.3299560546875,4653.60009765625,8216.2998046875,18.34000015258789,2030.3599853515625,4665.35009765625,8302.0,20.510000228881836,4157650000.0,1888870000.0,138100.0,0.0
2014-12-15,1989.6300048828125,4605.16015625,8219.599609375,20.420000076293945,2018.68994140625,4690.580078125,8242.400390625,24.829999923706055,1982.260009765625,4592.43017578125,8152.5,17.770000457763672,2005.030029296875,4679.669921875,8160.75,19.59000015258789,4361990000.0,2143610000.0,137100.0,0.0
2014-12-16,1972.739990234375,4547.830078125,8067.60009765625,23.56999969482422,2016.8900146484375,4645.18994140625,8189.35009765625,25.200000762939453,1972.56005859375,4547.31005859375,8052.60009765625,19.600000381469727,1986.7099609375,4572.7900390625,8172.60009765625,23.549999237060547,4958680000.0,2231670000.0,197300.0,0.0
2014-12-17,2012.8900146484375,4644.31005859375,8029.7998046875,19.440000534057617,2016.75,4651.89990234375,8082.0,24.610000610351562,1973.77001953125,4550.7001953125,7961.35009765625,19.260000228881836,1973.77001953125,4556.89990234375,8041.2001953125,23.899999618530273,4942370000.0,2279930000.0,216200.0,0.0
2014-12-18,2061.22998046875,4748.39990234375,8159.2998046875,16.809999465942383,2061.22998046875,4748.39990234375,8174.2998046875,18.510000228881836,2018.97998046875,4697.08984375,8084.89990234375,16.06999969482422,2018.97998046875,4712.39013671875,8138.89990234375,17.139999389648438,4703380000.0,2172260000.0,162100.0,0.0
2014-12-19,2070.64990234375,4765.3798828125,8225.2001953125,16.489999771118164,2077.85009765625,4782.1298828125,8263.4501953125,17.200000762939453,2061.030029296875,4738.2900390625,8208.599609375,16.110000610351562,2061.0400390625,4752.60009765625,8230.4501953125,16.56999969482422,6465530000.0,3287920000.0,174800.0,0.0
2014-12-22,2078.5400390625,4781.419921875,8324.0,15.25,2078.760009765625,4781.93017578125,8330.9501953125,16.8799991607666,2069.280029296875,4757.7998046875,8228.2001953125,15.029999732971191,2069.280029296875,4759.0400390625,8255.0,16.31999969482422,3369520000.0,1720070000.0,139200.0,0.0
2014-12-23,2082.169921875,4765.419921875,8267.0,14.800000190734863,2086.72998046875,4798.06005859375,8364.75,15.210000038146973,2079.77001953125,4761.39013671875,8252.849609375,14.319999694824219,2081.47998046875,4798.02978515625,8324.599609375,14.470000267028809,3043950000.0,1590820000.0,132200.0,0.0
2014-12-24,2081.8798828125,4773.47021484375,8174.10009765625,14.369999885559082,2087.56005859375,4787.56982421875,8286.400390625,14.539999961853027,2081.860107421875,4768.669921875,8155.25,14.010000228881836,2083.25,4770.1201171875,8272.0498046875,14.520000457763672,1416980000.0,729750000.0,221900.0,0.0
2014-12-26,2088.77001953125,4806.85986328125,8200.7001953125,14.5,2092.699951171875,4814.9501953125,8234.5498046875,14.84000015258789,2084.300048828125,4787.85009765625,8147.9501953125,14.130000114440918,2084.300048828125,4788.06005859375,8204.7998046875,14.600000381469727,1735230000.0,930220000.0,75500.0,0.0
2014-12-29,2090.570068359375,4806.91015625,8246.2998046875,15.0600004196167,2093.550048828125,4813.72021484375,8279.150390625,16.139999389648438,2085.75,4798.89990234375,8214.7001953125,15.0600004196167,2087.6298828125,4801.259765625,8214.7001953125,16.040000915527344,2452360000.0,1227740000.0,82100.0,0.0
2014-12-30,2080.35009765625,4777.43994140625,8248.25,15.920000076293945,2088.489990234375,4803.89013671875,8268.25,16.200000762939453,2079.530029296875,4772.8798828125,8220.5498046875,15.479999542236328,2088.489990234375,4793.60986328125,8260.2998046875,15.899999618530273,2440280000.0,1269200000.0,77700.0,0.0
2014-12-31,2058.89990234375,4736.0498046875,8282.7001953125,19.200000762939453,2085.580078125,4806.43017578125,8291.0,19.90999984741211,2057.93994140625,4734.10986328125,8243.75,15.859999656677246,2082.110107421875,4790.52978515625,8243.900390625,15.90999984741211,2606070000.0,1515600000.0,84500.0,0.0
2015-01-02,2058.199951171875,4726.81005859375,8395.4501953125,17.790000915527344,2072.360107421875,4777.009765625,8410.599609375,20.139999389648438,2046.0400390625,4698.10986328125,8288.7001953125,17.049999237060547,2058.89990234375,4760.240234375,8288.7001953125,17.760000228881836,2708700000.0,1435150000.0,101900.0,0.0
2015-01-05,2020.5799560546875,4652.56982421875,8378.400390625,19.920000076293945,2054.43994140625,4702.77001953125,8445.599609375,21.290000915527344,2017.3399658203125,4641.4599609375,8363.900390625,19.190000534057617,2054.43994140625,4700.33984375,8407.9501953125,19.190000534057617,3799120000.0,1794470000.0,118200.0,0.0
2015-01-06,2002.6099853515625,4592.740234375,8127.35009765625,21.1200008392334,2030.25,4667.330078125,8327.849609375,22.899999618530273,1992.43994140625,4567.58984375,8111.35009765625,19.520000457763672,2022.1500244140625,4666.85009765625,8325.2998046875,20.329999923706055,4460110000.0,2167320000.0,172800.0,0.0
2015-01-07,2025.9000244140625,4650.47021484375,8102.10009765625,19.309999465942383,2029.6099853515625,4652.72021484375,8151.2001953125,20.719999313354492,2005.550048828125,4613.89990234375,8065.4501953125,19.040000915527344,2005.550048828125,4626.83984375,8118.64990234375,20.149999618530273,3805480000.0,1957950000.0,164100.0,0.0
2015-01-08,2062.139892578125,4736.18994140625,8234.599609375,17.010000228881836,2064.080078125,4741.3798828125,8243.5,18.09000015258789,2030.6099853515625,4688.02001953125,8167.2998046875,16.989999771118164,2030.6099853515625,4689.5400390625,8191.39990234375,17.93000030517578,3934010000.0,2105450000.0,143800.0,0.0
2015-01-09,2044.81005859375,4704.06982421875,8284.5,17.549999237060547,2064.429931640625,4744.7099609375,8303.2998046875,18.420000076293945,2038.3299560546875,4681.240234375,8190.7998046875,16.440000534057617,2063.449951171875,4744.47021484375,8285.4501953125,16.440000534057617,3364140000.0,1715830000.0,148000.0,0.0
2015-01-12,2028.260009765625,4664.7099609375,8323.0,19.600000381469727,2049.300048828125,4715.81005859375,8332.599609375,20.440000534057617,2022.5799560546875,4650.64990234375,8245.599609375,18.020000457763672,2046.1300048828125,4714.06982421875,8291.349609375,18.020000457763672,3456460000.0,1861960000.0,103200.0,0.0
2015-01-13,2023.030029296875,4661.5,8299.400390625,20.559999465942383,2056.929931640625,4751.33984375,8356.650390625,21.579999923706055,2008.25,4624.27978515625,8267.900390625,17.649999618530273,2031.5799560546875,4708.740234375,8346.150390625,18.209999084472656,4107300000.0,2162180000.0,129600.0,0.0
2015-01-14,2011.27001953125,4639.31982421875,8277.5498046875,21.479999542236328,2018.4000244140625,4655.3701171875,8326.4501953125,23.34000015258789,1988.43994140625,4595.97998046875,8236.650390625,21.31999969482422,2018.4000244140625,4610.759765625,8307.25,22.8700008392334,4378680000.0,2073810000.0,146100.0,0.0
2015-01-15,1992.6700439453125,4570.81982421875,8494.150390625,22.389999389648438,2021.3499755859375,4663.9599609375,8527.099609375,23.309999465942383,1991.469970703125,4567.39013671875,8380.5498046875,20.860000610351562,2013.75,4657.4599609375,8424.5,21.229999542236328,4276720000.0,1976260000.0,232100.0,0.0
2015-01-16,2019.4200439453125,4634.3798828125,8513.7998046875,20.950000762939453,2020.4599609375,4635.81982421875,8530.75,23.43000030517578,1988.1199951171875,4563.10986328125,8452.25,20.950000762939453,1992.25,4566.3798828125,8504.0498046875,22.799999237060547,4056410000.0,1970520000.0,176000.0,0.0
2015-01-19,,,8550.7001953125,,,,8570.9501953125,,,,8531.5,,,,8550.0498046875,,,,125400.0,
2015-01-20,2022.550048828125,4654.85009765625,8695.599609375,19.889999389648438,2028.93994140625,4665.64990234375,8707.900390625,21.3700008392334,2004.489990234375,4601.10009765625,8574.5,19.579999923706055,2020.760009765625,4655.83984375,8575.099609375,20.06999969482422,3944340000.0,1835040000.0,158700.0,0.0
2015-01-21,2032.1199951171875,4667.419921875,8729.5,18.850000381469727,2038.2900390625,4692.4599609375,8741.849609375,21.280000686645508,2012.0400390625,4629.58984375,8689.599609375,18.639999389648438,2020.18994140625,4641.9501953125,8719.650390625,20.920000076293945,3730070000.0,1847420000.0,185900.0,0.0
2015-01-22,2063.14990234375,4750.39990234375,8761.400390625,16.399999618530273,2064.6201171875,4752.60009765625,8774.150390625,19.229999542236328,2026.3800048828125,4644.56982421875,8727.0,16.06999969482422,2034.300048828125,4690.93017578125,8745.849609375,17.979999542236328,4176050000.0,1996550000.0,175500.0,0.0
2015-01-23,2051.820068359375,4757.8798828125,8835.599609375,16.65999984741211,2062.97998046875,4771.18017578125,8866.400390625,17.09000015258789,2050.5400390625,4737.9501953125,8795.400390625,15.8100004196167,2062.97998046875,4748.18994140625,8827.9501953125,16.790000915527344,3573560000.0,1653830000.0,191200.0,0.0
2015-01-26,2057.090087890625,4771.759765625,,15.520000457763672,2057.6201171875,4774.18017578125,,17.43000030517578,2040.969970703125,4734.2001953125,,15.520000457763672,2050.419921875,4752.35986328125,,16.959999084472656,3465760000.0,1717510000.0,,0.0
2015-01-27,2029.550048828125,4681.5,8910.5,17.219999313354492,2047.8599853515625,4721.8701171875,8925.0498046875,18.40999984741211,2019.9100341796875,4659.830078125,8825.4501953125,16.670000076293945,2047.8599853515625,4698.22998046875,8871.349609375,17.600000381469727,3329810000.0,1954160000.0,192000.0,0.0
2015-01-28,2002.1600341796875,4637.990234375,8914.2998046875,20.440000534057617,2042.489990234375,4742.06005859375,8985.0498046875,20.440000534057617,2001.489990234375,4637.47998046875,8874.0498046875,16.920000076293945,2032.3399658203125,4740.68994140625,8902.75,16.969999313354492,4067530000.0,2118680000.0,185100.0,0.0
2015-01-29,2021.25,4683.41015625,8952.349609375,18.760000228881836,2024.6400146484375,4688.41015625,8966.650390625,21.559999465942383,1989.1800537109375,4601.759765625,8861.25,18.65999984741211,2002.449951171875,4635.72998046875,8901.5,20.459999084472656,4127140000.0,2110710000.0,256300.0,0.0
2015-01-30,1994.989990234375,4635.240234375,8808.900390625,20.969999313354492,2023.3199462890625,4703.81005859375,8996.599609375,22.18000030517578,1993.3800048828125,4631.10009765625,8775.099609375,19.239999771118164,2019.3499755859375,4671.2099609375,8996.599609375,20.229999542236328,4568650000.0,2264230000.0,267300.0,0.0
2015-02-02,2020.8499755859375,4676.68994140625,8797.400390625,19.43000030517578,2021.6600341796875,4676.68994140625,8840.7998046875,22.809999465942383,1980.9000244140625,4580.4599609375,8751.099609375,19.350000381469727,1996.6700439453125,4650.60009765625,8802.5,20.889999389648438,4008330000.0,2006450000.0,210100.0,0.0
2015-02-03,2050.030029296875,4727.740234375,8756.5498046875,17.329999923706055,2050.300048828125,4727.740234375,8837.2998046875,18.889999389648438,2022.7099609375,4670.81982421875,8726.650390625,17.200000762939453,2022.7099609375,4693.25,8823.150390625,18.40999984741211,4615900000.0,2153520000.0,208700.0,0.0
2015-02-04,2041.510009765625,4716.7001953125,8723.7001953125,18.329999923706055,2054.739990234375,4744.330078125,8792.849609375,18.3799991607666,2036.719970703125,4697.7900390625,8704.400390625,16.81999969482422,2048.860107421875,4699.81005859375,8789.150390625,17.81999969482422,4141920000.0,2212960000.0,195300.0,0.0
2015-02-05,2062.52001953125,4765.10009765625,8711.7001953125,16.850000381469727,2063.550048828125,4767.3798828125,8838.4501953125,17.43000030517578,2043.449951171875,4722.7998046875,8683.650390625,16.670000076293945,2043.449951171875,4729.64990234375,8733.099609375,17.290000915527344,3821990000.0,2036590000.0,173600.0,0.0
2015-02-06,2055.469970703125,4744.39990234375,8661.0498046875,17.290000915527344,2072.39990234375,4787.18017578125,8726.2001953125,18.739999771118164,2049.969970703125,4731.22021484375,8645.5498046875,16.059999465942383,2062.280029296875,4768.83984375,8696.849609375,16.290000915527344,4232970000.0,2034060000.0,171300.0,0.0
2015-02-09,2046.739990234375,4726.009765625,8526.349609375,18.549999237060547,2056.159912109375,4749.47021484375,8605.5498046875,19.280000686645508,2041.8800048828125,4719.60986328125,8516.349609375,18.209999084472656,2053.469970703125,4723.72998046875,8584.400390625,19.15999984741211,3549540000.0,1654680000.0,146800.0,0.0
2015-02-10,2068.590087890625,4787.64013671875,8565.5498046875,17.229999542236328,2070.860107421875,4793.27001953125,8646.25,18.360000610351562,2048.6201171875,4737.1201171875,8470.5,16.969999313354492,2049.3798828125,4754.6298828125,8478.099609375,17.719999313354492,3669850000.0,1773730000.0,196200.0,0.0
2015-02-11,2068.530029296875,4801.18017578125,8627.400390625,16.959999084472656,2073.47998046875,4810.35986328125,8651.9501953125,17.809999465942383,2057.989990234375,4780.1298828125,8593.650390625,16.81999969482422,2068.550048828125,4788.3701171875,8603.2998046875,17.43000030517578,3596860000.0,1793630000.0,161600.0,0.0
2015-02-12,2088.47998046875,4857.60986328125,8711.5498046875,15.34000015258789,2088.530029296875,4857.60986328125,8732.5498046875,16.469999313354492,2069.97998046875,4823.56982421875,8599.25,15.279999732971191,2069.97998046875,4828.080078125,8676.9501953125,16.389999389648438,3788350000.0,2075470000.0,158800.0,0.0
2015-02-13,2096.989990234375,4893.83984375,8805.5,14.6899995803833,2097.030029296875,4893.83984375,8822.099609375,15.640000343322754,2086.699951171875,4860.1201171875,8729.650390625,14.6899995803833,2088.780029296875,4869.72998046875,8741.5,15.109999656677246,3527450000.0,1942240000.0,221900.0,0.0
2015-02-16,,,8809.349609375,,,,8870.099609375,,,,8793.400390625,,,,8831.400390625,,,,136400.0,
2015-02-17,2100.340087890625,4899.27001953125,,15.800000190734863,2101.300048828125,4901.89013671875,,16.329999923706055,2089.800048828125,4880.64013671875,,15.529999732971191,2096.469970703125,4889.990234375,,15.850000381469727,3361750000.0,1751490000.0,,0.0
2015-02-18,2099.679931640625,4906.35986328125,8869.099609375,15.449999809265137,2100.22998046875,4907.5,8894.2998046875,16.739999771118164,2092.14990234375,4885.60009765625,8808.900390625,15.4399995803833,2099.159912109375,4890.83984375,8811.5498046875,16.739999771118164,3370020000.0,1684800000.0,147600.0,0.0
